User_ID,Age,Gender,Daily_Usage_Hours,Phone_Usage_Before_Sleep,Anxiety_Without_Phone,Checks_Per_Hour,Impact_On_Daily_Life,Time_Without_Checking_Phone_Min,Smartphone_Addiction
USR_03267,19,Female,5.5,None,Moderate,7,Moderate,90,0
USR_03268,17,Female,5.4,High,Moderate,4,Low,222,0
USR_03269,33,Male,9.0,High,High,9,Moderate,43,0
USR_03270,34,Female,6.8,High,Moderate,11,Low,145,0
USR_03271,34,Male,1.1,High,High,3,Moderate,238,0
USR_03272,32,Male,7.3,Moderate,High,7,High,174,0
USR_03273,29,Female,7.0,Moderate,High,4,High,49,0
USR_03274,34,Male,8.1,Moderate,Moderate,9,High,91,0
USR_03275,28,Male,3.4,High,High,12,Low,183,0
USR_03276,27,Male,6.2,None,High,7,Low,226,0
USR_03277,21,Female,5.7,High,High,5,Low,123,0
USR_03278,19,Male,3.4,High,Moderate,8,Low,21,1
USR_03279,34,Female,7.6,Moderate,Low,4,High,223,0
USR_03280,31,Female,5.0,Low,None,7,High,88,0
USR_03281,28,Male,8.0,High,High,3,High,195,0
USR_03282,19,Other,3.9,High,Moderate,7,High,139,0
USR_03283,32,Male,2.3,Moderate,Moderate,9,High,187,0
USR_03284,16,Other,5.0,High,Moderate,9,High,136,0
USR_03285,33,Female,6.0,High,Moderate,12,Low,35,0
USR_03286,32,Other,4.3,Moderate,High,13,Moderate,98,0
USR_03287,30,Male,0.5,High,Moderate,7,High,99,1
USR_03288,26,Female,6.3,High,Moderate,8,Moderate,188,0
USR_03289,28,Male,6.3,Moderate,High,7,High,136,0
USR_03290,16,Male,7.0,None,Moderate,8,Moderate,86,0
USR_03291,32,Female,4.7,None,Moderate,8,High,88,0
USR_03292,21,Male,4.5,High,High,6,None,44,0
USR_03293,19,Female,8.7,High,Moderate,6,High,108,0
USR_03294,31,Male,2.0,High,Low,5,Low,116,0
USR_03295,30,Male,5.0,High,Low,7,Moderate,51,0
USR_03296,30,Female,5.8,Moderate,Moderate,5,Moderate,54,1
USR_03297,21,Male,6.8,Moderate,Moderate,7,None,155,0
USR_03298,30,Female,5.9,Moderate,Moderate,9,High,55,0
USR_03299,29,Female,3.5,High,Moderate,9,High,42,0
USR_03300,26,Female,8.1,High,High,6,High,141,0
USR_03301,22,Male,5.5,Moderate,Moderate,3,Low,193,0
USR_03302,24,Female,1.8,High,Moderate,6,High,212,0
USR_03303,31,Other,6.0,Moderate,Moderate,6,High,153,0
USR_03304,20,Female,6.5,Moderate,None,5,Moderate,13,0
USR_03305,25,Female,9.8,Moderate,Low,12,Low,120,-1
USR_03306,33,Female,6.4,Moderate,High,8,High,29,1
USR_03307,18,Female,2.2,Moderate,High,7,Moderate,117,0
USR_03308,28,Female,2.3,High,High,7,High,40,-1
USR_03309,26,Male,8.3,High,Low,11,High,115,1
USR_03310,32,Male,3.7,Moderate,Moderate,3,Low,175,0
USR_03311,28,Female,2.1,High,None,12,Moderate,82,0
USR_03312,21,Male,7.7,Moderate,Moderate,6,Low,85,0
USR_03313,32,Female,4.5,Moderate,Low,6,Moderate,32,0
USR_03314,28,Male,7.6,None,Moderate,5,High,196,0
USR_03315,34,Female,3.5,None,Low,9,Moderate,49,0
USR_03316,34,Male,8.7,High,Moderate,9,None,109,1
USR_03317,25,Male,7.4,None,Moderate,13,High,188,0
USR_03318,18,Female,3.9,Moderate,Moderate,5,Moderate,52,1
USR_03319,29,Female,1.8,Moderate,Moderate,8,Moderate,140,0
USR_03320,34,Female,10.6,High,Moderate,4,High,146,0
USR_03321,20,Male,5.0,Low,High,10,Low,19,0
USR_03322,20,Female,3.8,High,High,8,Moderate,132,0
USR_03323,32,Female,8.5,Low,Moderate,8,Moderate,171,0
USR_03324,25,Female,7.6,High,Moderate,10,High,157,0
USR_03325,20,Male,8.1,Moderate,High,6,None,67,0
USR_03326,19,Female,5.3,High,High,7,High,63,1
USR_03327,21,Female,9.6,High,High,7,Moderate,207,0
USR_03328,19,Other,2.6,High,Moderate,5,Low,161,0
USR_03329,22,Male,4.3,High,High,7,High,7,1
USR_03330,22,Female,6.4,High,High,9,None,43,1
USR_03331,33,Female,8.1,Moderate,High,5,Moderate,26,1
USR_03332,18,Male,7.0,Moderate,High,7,Moderate,105,0
USR_03333,16,Male,5.3,Low,Low,6,Moderate,131,0
USR_03334,19,Male,4.5,Moderate,High,8,Low,173,0
USR_03335,21,Male,8.1,High,Moderate,5,None,24,0
USR_03336,24,Male,7.2,High,Moderate,9,Moderate,151,0
USR_03337,29,Female,3.6,High,None,6,Moderate,145,0
USR_03338,27,Female,3.5,None,High,5,High,95,0
USR_03339,19,Female,4.3,Low,High,3,Moderate,23,0
USR_03340,27,Female,4.0,High,High,11,High,212,0
USR_03341,25,Male,7.8,High,High,7,Low,70,0
USR_03342,22,Male,6.5,Low,Moderate,9,None,197,0
USR_03343,18,Female,6.7,Low,High,5,Low,135,0
USR_03344,29,Male,5.9,Low,High,7,Moderate,156,0
USR_03345,25,Male,6.0,Low,Low,9,Low,42,0
USR_03346,31,Male,2.0,Moderate,Moderate,10,Low,134,0
USR_03347,31,Male,7.2,High,High,4,Moderate,188,1
USR_03348,25,Female,4.3,Moderate,High,4,None,212,0
USR_03349,28,Male,5.4,Moderate,High,6,High,225,0
USR_03350,21,Male,4.5,Moderate,None,7,High,41,0
USR_03351,27,Male,5.8,Moderate,Low,4,High,136,0
USR_03352,24,Female,6.8,High,Low,7,High,82,0
USR_03353,28,Male,3.3,High,None,13,Moderate,213,0
USR_03354,19,Female,6.1,High,Moderate,17,None,176,0
USR_03355,26,Male,4.5,High,High,11,Moderate,49,1
USR_03356,33,Male,8.4,Moderate,Moderate,7,Moderate,85,0
USR_03357,26,Female,3.0,Low,Moderate,7,Moderate,88,0
USR_03358,19,Male,3.3,Low,Low,7,Moderate,128,1
USR_03359,33,Male,4.7,High,Moderate,10,High,179,0
USR_03360,16,Male,3.5,Moderate,Moderate,11,Moderate,97,0
USR_03361,22,Female,5.0,High,None,8,Low,237,0
USR_03362,21,Male,4.3,Moderate,High,9,Moderate,158,0
USR_03363,30,Female,5.7,High,Low,4,Moderate,110,0
USR_03364,33,Male,7.7,High,High,4,Low,106,0
USR_03365,26,Male,5.7,Low,Moderate,4,High,213,0
USR_03366,30,Male,5.9,Moderate,High,9,Moderate,208,0
USR_03367,31,Female,3.2,High,Moderate,8,None,96,0
USR_03368,22,Male,5.2,High,Moderate,15,None,141,0
USR_03369,25,Male,4.6,Moderate,Moderate,6,High,100,0
USR_03370,27,Male,7.0,High,Low,10,Moderate,230,0
USR_03371,29,Male,3.8,Low,Moderate,8,High,84,0
USR_03372,20,Male,3.6,Moderate,Moderate,7,High,52,0
USR_03373,33,Female,6.2,Moderate,High,9,Moderate,35,0
USR_03374,20,Male,9.9,Moderate,Low,8,Moderate,187,0
USR_03375,18,Male,5.1,High,High,9,Low,223,0
USR_03376,20,Female,5.9,High,High,11,High,225,0
USR_03377,32,Male,7.6,High,High,5,None,5,0
USR_03378,34,Male,6.6,Moderate,Moderate,7,Moderate,130,0
USR_03379,34,Male,6.6,High,Low,7,Moderate,223,0
USR_03380,27,Female,5.3,Low,High,12,Moderate,228,0
USR_03381,24,Male,5.3,High,High,10,None,191,1
USR_03382,16,Female,3.8,High,Low,8,None,143,0
USR_03383,33,Male,6.6,High,Moderate,2,Moderate,231,0
USR_03384,19,Female,6.5,High,Low,11,Moderate,134,1
USR_03385,25,Male,7.1,High,High,6,Moderate,50,0
USR_03386,22,Female,4.4,High,Moderate,5,High,5,0
USR_03387,16,Female,7.3,High,High,9,High,74,1
USR_03388,32,Female,8.0,Moderate,None,11,Moderate,203,0
USR_03389,17,Male,2.8,Moderate,Moderate,5,Moderate,70,0
USR_03390,26,Male,4.8,High,Moderate,3,High,6,1
USR_03391,24,Male,8.1,Moderate,High,9,Moderate,73,0
USR_03392,22,Male,4.1,Moderate,High,5,Moderate,17,0
USR_03393,32,Male,6.7,None,High,13,Moderate,151,1
USR_03394,32,Female,5.5,Moderate,Moderate,3,Low,87,0
USR_03395,17,Male,6.2,High,High,4,High,51,0
USR_03396,21,Male,5.6,Moderate,Low,6,Low,133,0
USR_03397,29,Female,7.1,Moderate,High,7,Moderate,231,0
USR_03398,21,Female,3.3,High,Low,6,High,150,0
USR_03399,17,Male,3.5,Low,High,10,Low,117,0
USR_03400,16,Female,8.7,High,High,7,Moderate,36,0
USR_03401,25,Male,10.1,None,Low,14,Moderate,100,0
USR_03402,20,Female,5.5,Moderate,Low,6,Moderate,204,0
USR_03403,17,Female,9.3,Moderate,Moderate,11,None,15,0
USR_03404,31,Female,3.8,Moderate,High,4,None,152,1
USR_03405,17,Female,4.3,Moderate,Moderate,11,None,12,0
USR_03406,25,Male,8.7,Moderate,Moderate,8,Low,224,0
USR_03407,17,Male,7.3,Low,High,10,High,217,0
USR_03408,31,Female,9.0,Moderate,Moderate,4,Moderate,106,0
USR_03409,31,Male,6.5,Low,Moderate,6,Low,170,0
USR_03410,34,Female,3.3,Low,High,6,Low,10,1
USR_03411,22,Male,6.0,None,None,8,Moderate,6,0
USR_03412,27,Male,8.1,Moderate,Low,10,Low,206,0
USR_03413,30,Male,5.2,Moderate,High,4,High,238,0
USR_03414,23,Male,4.9,High,Moderate,8,Moderate,77,1
USR_03415,21,Female,6.6,Moderate,High,5,Moderate,187,0
USR_03416,25,Female,4.3,High,Low,7,Moderate,7,0
USR_03417,18,Female,6.2,High,Moderate,8,Low,70,0
USR_03418,34,Female,5.6,High,High,13,None,232,0
USR_03419,32,Female,4.4,Low,High,6,High,204,0
USR_03420,22,Female,7.7,Low,High,6,Low,205,0
USR_03421,19,Male,6.9,Moderate,Moderate,10,Moderate,30,0
USR_03422,29,Female,4.7,Moderate,Low,5,Moderate,230,0
USR_03423,30,Male,5.5,Moderate,High,7,Moderate,180,0
USR_03424,23,Male,4.9,Moderate,High,6,None,98,0
USR_03425,30,Female,4.1,High,High,7,Moderate,106,0
USR_03426,29,Male,1.8,High,High,10,High,140,0
USR_03427,24,Male,4.4,High,Moderate,4,Moderate,199,0
USR_03428,23,Male,4.1,Moderate,Moderate,9,High,79,0
USR_03429,32,Male,5.8,Moderate,Moderate,8,High,93,0
USR_03430,17,Female,6.5,Moderate,None,11,High,120,1
USR_03431,18,Male,3.7,None,None,8,Moderate,201,0
USR_03432,23,Male,6.3,High,Moderate,9,High,208,0
USR_03433,27,Male,3.4,High,Low,11,High,34,0
USR_03434,16,Male,5.2,High,None,3,Low,159,0
USR_03435,25,Female,4.2,High,High,7,Moderate,47,0
USR_03436,18,Male,7.1,High,High,7,Moderate,137,0
USR_03437,21,Female,5.8,High,High,5,Low,24,1
USR_03438,22,Female,5.3,Moderate,Moderate,13,Moderate,56,0
USR_03439,33,Female,4.1,High,Low,10,Low,25,0
USR_03440,26,Female,4.8,Moderate,High,11,High,135,0
USR_03441,34,Female,9.5,Moderate,Moderate,9,Moderate,45,0
USR_03442,20,Male,4.4,High,Moderate,7,Low,128,0
USR_03443,34,Male,6.6,Low,High,12,High,196,1
USR_03444,26,Male,5.3,High,High,5,Moderate,112,0
USR_03445,27,Female,6.5,Low,High,6,Moderate,200,0
USR_03446,25,Male,7.3,None,High,9,Moderate,220,1
USR_03447,23,Male,4.7,High,Low,1,Low,203,0
USR_03448,24,Male,7.1,None,Low,12,High,156,0
USR_03449,19,Male,11.6,Low,Low,5,Low,56,1
USR_03450,20,Male,6.7,None,Moderate,8,Moderate,207,1
USR_03451,23,Other,9.0,Moderate,Low,9,High,6,0
USR_03452,24,Male,6.6,High,Moderate,8,Moderate,48,0
USR_03453,30,Female,3.4,Low,Moderate,6,Low,45,0
USR_03454,30,Female,6.1,High,Moderate,7,High,74,0
USR_03455,31,Male,4.8,High,Moderate,11,Low,11,0
USR_03456,29,Male,4.2,High,High,5,High,42,0
USR_03457,23,Male,5.3,High,Low,5,Low,214,0
USR_03458,33,Male,5.2,Moderate,High,2,High,177,0
USR_03459,25,Female,3.2,Moderate,Moderate,1,High,13,0
USR_03460,21,Male,11.5,None,Moderate,8,High,57,0
USR_03461,27,Male,7.3,High,High,14,Low,32,0
USR_03462,17,Female,6.0,None,None,3,Moderate,132,0
USR_03463,22,Female,5.7,None,High,10,Moderate,23,0
USR_03464,31,Female,8.1,High,High,11,Low,200,0
USR_03465,18,Female,10.1,High,High,9,High,136,0
USR_03466,28,Female,7.0,Low,Low,11,Moderate,17,1
USR_03467,18,Male,5.8,Moderate,Moderate,7,Moderate,224,0
USR_03468,33,Female,8.7,Low,Moderate,6,Moderate,15,0
USR_03469,26,Male,5.8,Moderate,Low,6,High,6,0
USR_03470,23,Female,6.5,Moderate,High,4,Moderate,202,0
USR_03471,21,Female,7.7,High,High,3,Moderate,144,0
USR_03472,16,Male,4.6,Moderate,High,7,High,130,0
USR_03473,16,Female,0.9,High,Low,5,High,236,0
USR_03474,23,Female,4.5,Moderate,Moderate,4,High,169,0
USR_03475,20,Male,7.2,Low,High,6,Moderate,60,0
USR_03476,31,Female,7.0,Moderate,High,6,High,92,0
USR_03477,26,Male,8.5,None,High,3,Moderate,56,0
USR_03478,20,Female,4.6,Moderate,Moderate,7,Low,129,0
USR_03479,19,Female,9.0,Moderate,High,9,Low,205,0
USR_03480,21,Female,5.9,Moderate,High,4,Low,222,1
USR_03481,29,Female,6.8,None,Moderate,7,Moderate,136,0
USR_03482,34,Female,7.5,Moderate,Moderate,8,Moderate,109,0
USR_03483,24,Female,2.5,High,Moderate,7,Moderate,136,0
USR_03484,27,Male,3.3,None,Moderate,11,None,181,0
USR_03485,26,Female,3.2,Moderate,Moderate,5,Low,56,0
USR_03486,29,Male,7.9,High,Moderate,13,Moderate,38,1
USR_03487,31,Female,4.8,Moderate,None,7,Moderate,26,0
USR_03488,16,Male,10.0,Low,High,5,Low,145,-1
USR_03489,28,Male,5.5,Moderate,Moderate,5,High,67,1
USR_03490,28,Female,2.3,High,Moderate,4,None,19,0
USR_03491,17,Male,4.0,Low,High,8,Moderate,172,0
USR_03492,19,Male,5.8,Low,Low,9,Moderate,42,1
USR_03493,21,Male,6.6,Moderate,High,7,High,109,1
USR_03494,20,Male,3.3,High,Moderate,11,High,239,1
USR_03495,18,Male,6.8,High,High,6,High,59,1
USR_03496,16,Male,7.3,Moderate,High,4,High,176,1
USR_03497,19,Male,4.1,Low,Moderate,7,Moderate,121,0
USR_03498,17,Male,9.8,High,Moderate,6,High,124,0
USR_03499,20,Female,4.3,High,Low,9,None,70,0
