log_id,user_id,log_date,screen_time,unlocks,day_type
533076,2345,2026-02-11,4.5,78,Weekday
533077,3436,2026-02-13,4.4,71,Weekday
533078,1463,2026-02-22,3.5,73,Weekend
533079,2652,2025-12-20,6.1,70,Weekend
533080,1546,2026-01-29,6.0,57,Weekday
533081,1408,2025-12-21,5.4,63,Weekend
533082,1617,2025-12-12,8.8,58,Weekday
533083,1760,2026-01-02,10.4,62,Weekday
533084,2001,2026-02-15,5.5,72,Weekend
533085,2185,2025-12-14,10.4,76,Weekend
533086,3194,2025-12-23,1.9,67,Weekday
533087,2435,2026-01-22,7.0,66,Weekday
533088,1255,2026-01-17,8.8,68,Weekend
533089,2626,2026-01-21,7.5,53,Weekday
533090,3417,2026-01-26,7.7,61,Weekday
533091,2753,2025-12-30,5.5,66,Weekday
533092,1650,2026-01-06,8.4,63,Weekday
533093,2712,2026-02-08,8.3,58,Weekend
533094,2314,2025-12-26,5.6,67,Weekday
533095,1075,2026-02-07,8.8,76,Weekend
533096,1504,2026-02-28,9.2,62,Weekend
533097,2992,2025-12-14,4.1,60,Weekend
533098,1661,2026-02-06,7.5,69,Weekday
533099,2015,2026-02-12,6.7,65,Weekday
533100,3023,2026-01-16,6.9,64,Weekday
533101,3394,2026-02-27,7.8,54,Weekday
533102,2416,2026-01-10,7.2,71,Weekend
533103,2222,2026-02-07,5.5,66,Weekend
533104,3229,2026-02-11,4.2,66,Weekday
533105,1239,2026-02-13,4.0,70,Weekday
533106,2957,2026-01-09,13.0,65,Weekday
533107,2777,2026-02-13,9.0,61,Weekday
533108,3113,2025-12-29,8.5,71,Weekday
533109,3218,2025-12-02,5.0,59,Weekday
533110,2668,2026-02-27,7.3,54,Weekday
533111,1164,2026-02-16,10.5,79,Weekday
533112,1953,2026-02-23,8.4,59,Weekday
533113,1062,2026-01-12,4.0,70,Weekday
533114,3402,2025-12-08,5.3,67,Weekday
533115,1050,2025-12-14,5.5,59,Weekend
533116,3090,2025-12-12,5.0,80,Weekday
533117,2344,2025-12-08,7.6,54,Weekday
533118,2214,2026-01-28,4.8,63,Weekday
533119,1669,2026-02-18,9.8,66,Weekday
533120,3137,2026-01-23,10.0,81,Weekday
533121,2445,2025-12-26,6.8,66,Weekday
533122,1615,2025-12-11,4.8,62,Weekday
533123,1562,2026-02-24,7.3,59,Weekday
533124,2130,2026-02-25,3.5,69,Weekday
533125,2534,2026-02-15,5.3,74,Weekend
533126,2259,2025-12-02,6.0,73,Weekday
533127,2521,2026-02-01,6.8,75,Weekend
533128,1355,2026-01-12,5.1,67,Weekday
533129,1766,2026-01-08,7.1,79,Weekday
533130,1303,2026-01-20,8.2,73,Weekday
533131,2894,2025-12-23,6.6,72,Weekday
533132,2515,2026-02-06,7.3,77,Weekday
533133,1583,2026-01-30,6.5,61,Weekday
533134,1366,2025-12-06,9.1,57,Weekend
533135,2665,2026-02-06,11.7,64,Weekday
533136,3046,2026-01-08,3.9,58,Weekday
533137,1458,2025-12-29,7.2,65,Weekday
533138,1119,2026-02-16,5.5,67,Weekday
533139,2669,2025-12-19,6.4,62,Weekday
533140,2501,2026-01-15,5.9,68,Weekday
533141,1363,2026-02-19,4.7,64,Weekday
533142,2469,2025-12-18,7.1,57,Weekday
533143,2968,2026-01-31,10.1,60,Weekend
533144,1851,2025-12-04,4.8,67,Weekday
533145,1949,2026-02-18,4.6,57,Weekday
533146,3293,2025-12-18,2.8,55,Weekday
533147,2929,2026-01-18,4.3,74,Weekend
533148,2943,2025-12-05,10.2,77,Weekday
533149,1763,2025-12-09,12.0,55,Weekday
533150,2180,2026-01-01,10.5,51,Weekday
533151,2629,2026-01-03,7.8,75,Weekend
533152,3412,2025-12-03,7.2,59,Weekday
533153,1901,2026-01-23,9.2,79,Weekday
533154,3233,2025-12-05,6.4,65,Weekday
533155,2518,2026-01-19,7.1,70,Weekday
533156,2869,2026-02-09,1.5,55,Weekday
533157,2410,2026-01-03,12.8,48,Weekend
533158,3327,2025-12-27,7.8,64,Weekend
533159,1741,2026-01-21,10.4,55,Weekday
533160,2693,2025-12-27,4.6,70,Weekend
533161,3399,2025-12-02,7.0,71,Weekday
533162,3129,2025-12-13,6.4,61,Weekend
533163,2365,2026-01-10,2.5,65,Weekend
533164,1195,2026-01-26,7.5,54,Weekday
533165,3107,2025-12-30,8.4,62,Weekday
533166,1150,2025-12-18,10.0,66,Weekday
533167,2084,2025-12-11,8.4,85,Weekday
533168,2670,2025-12-05,7.7,73,Weekday
533169,1427,2025-12-03,5.2,63,Weekday
533170,1330,2025-12-29,5.0,54,Weekday
533171,1889,2026-01-09,9.3,70,Weekday
533172,1954,2025-12-07,10.1,51,Weekend
533173,1353,2025-12-19,9.0,47,Weekday
533174,3264,2026-02-09,4.4,75,Weekday
533175,3395,2026-01-02,7.8,59,Weekday
533176,3044,2026-02-24,3.1,58,Weekday
533177,2549,2026-02-04,10.5,57,Weekday
533178,3458,2026-02-16,3.3,53,Weekday
533179,1914,2026-02-07,4.6,64,Weekend
533180,2549,2025-12-07,11.0,65,Weekend
533181,3290,2026-01-22,8.3,71,Weekday
533182,3055,2026-02-21,4.6,57,Weekend
533183,2575,2025-12-25,7.0,75,Weekday
533184,1923,2026-01-04,12.7,71,Weekend
533185,2658,2026-01-10,6.3,65,Weekend
533186,2852,2026-02-12,6.2,58,Weekday
533187,3213,2026-01-17,3.7,52,Weekend
533188,2226,2026-01-07,6.5,65,Weekday
533189,2663,2026-01-15,6.8,68,Weekday
533190,1363,2026-02-08,9.5,69,Weekend
533191,2947,2026-02-23,7.3,62,Weekday
533192,2448,2026-01-01,7.8,61,Weekday
533193,1657,2026-02-14,8.6,56,Weekend
533194,2492,2026-01-28,8.9,66,Weekday
533195,2274,2025-12-02,6.4,55,Weekday
533196,2445,2026-01-22,6.2,60,Weekday
533197,1731,2026-01-17,8.2,59,Weekend
533198,3042,2026-01-31,9.2,61,Weekend
533199,2883,2026-02-21,9.7,74,Weekend
533200,2251,2026-02-05,5.5,75,Weekday
533201,3165,2025-12-02,5.2,56,Weekday
533202,2009,2025-12-26,11.4,61,Weekday
533203,2290,2026-01-29,8.6,62,Weekday
533204,2191,2025-12-04,5.0,63,Weekday
533205,2728,2026-02-27,10.2,62,Weekday
533206,1695,2026-01-28,0.5,81,Weekday
533207,1521,2026-02-22,6.9,52,Weekend
533208,3384,2026-01-14,4.9,69,Weekday
533209,2350,2026-02-14,4.4,59,Weekend
533210,2382,2026-02-23,10.2,70,Weekday
533211,3495,2026-01-03,8.2,84,Weekend
533212,2847,2026-02-13,5.2,64,Weekday
533213,2728,2026-02-12,13.5,70,Weekday
533214,2120,2026-02-23,5.7,75,Weekday
533215,1652,2025-12-26,7.5,57,Weekday
533216,1758,2025-12-06,4.6,65,Weekend
533217,2279,2026-01-20,14.3,60,Weekday
533218,1441,2026-02-25,4.9,64,Weekday
533219,1408,2025-12-12,4.2,66,Weekday
533220,1809,2026-01-27,6.9,78,Weekday
533221,3132,2026-02-28,11.8,60,Weekend
533222,1696,2026-01-18,3.0,59,Weekend
533223,1097,2025-12-03,4.1,66,Weekday
533224,2853,2026-02-22,8.7,66,Weekend
533225,1541,2025-12-22,2.9,70,Weekday
533226,2526,2025-12-10,10.5,58,Weekday
533227,1190,2025-12-30,6.3,77,Weekday
533228,2873,2025-12-26,6.8,77,Weekday
533229,1257,2026-01-14,4.9,65,Weekday
533230,1154,2026-01-10,5.2,69,Weekend
533231,2510,2026-02-11,5.1,69,Weekday
533232,3275,2026-02-27,9.0,64,Weekday
533233,1073,2026-01-27,9.9,60,Weekday
533234,3412,2026-02-13,11.0,77,Weekday
533235,1023,2026-02-01,7.1,68,Weekend
533236,2741,2025-12-28,5.8,52,Weekend
533237,2681,2025-12-20,5.2,68,Weekend
533238,3091,2026-02-05,2.5,65,Weekday
533239,2060,2026-01-28,1.9,68,Weekday
533240,2497,2026-01-15,6.4,67,Weekday
533241,1460,2026-01-01,6.9,57,Weekday
533242,2192,2025-12-16,5.9,57,Weekday
533243,3117,2026-02-02,7.2,70,Weekday
533244,3260,2026-03-01,13.4,84,Weekend
533245,2606,2026-01-18,6.9,59,Weekend
533246,1913,2026-02-13,9.1,68,Weekday
533247,2742,2026-01-06,7.4,59,Weekday
533248,1071,2025-12-28,5.0,54,Weekend
533249,1827,2025-12-12,5.2,63,Weekday
533250,3227,2025-12-12,5.6,60,Weekday
533251,3255,2025-12-14,12.4,80,Weekend
533252,1176,2026-01-18,6.1,53,Weekend
533253,1706,2025-12-10,11.2,70,Weekday
533254,2928,2026-02-19,5.8,59,Weekday
533255,1883,2026-01-19,7.0,58,Weekday
533256,2177,2025-12-18,6.1,70,Weekday
533257,1153,2026-01-07,6.0,58,Weekday
533258,1029,2026-02-04,6.4,64,Weekday
533259,2050,2025-12-03,6.4,57,Weekday
533260,1975,2025-12-20,8.9,53,Weekend
533261,1690,2025-12-31,1.8,57,Weekday
533262,2874,2026-02-11,13.6,67,Weekday
533263,3145,2025-12-05,9.2,76,Weekday
533264,3373,2025-12-18,2.0,58,Weekday
533265,1236,2025-12-09,5.8,71,Weekday
533266,3185,2025-12-18,7.6,62,Weekday
533267,1629,2025-12-19,3.9,72,Weekday
533268,1617,2026-01-02,0.9,74,Weekday
533269,2571,2025-12-15,7.1,71,Weekday
533270,2639,2026-02-27,8.8,77,Weekday
533271,3437,2026-03-01,6.3,65,Weekend
533272,1359,2026-02-05,10.6,65,Weekday
533273,1581,2026-02-01,8.1,66,Weekend
533274,3254,2026-01-10,3.1,80,Weekend
533275,2756,2026-01-13,2.8,58,Weekday
533276,1600,2026-02-01,5.1,69,Weekend
533277,1978,2025-12-05,10.8,83,Weekday
533278,2997,2026-01-28,4.9,65,Weekday
533279,1514,2026-02-28,0.5,53,Weekend
533280,2969,2026-02-11,5.3,59,Weekday
533281,1809,2025-12-27,7.1,63,Weekend
533282,2997,2026-01-09,7.3,76,Weekday
533283,3485,2025-12-25,15.0,57,Weekday
533284,2446,2025-12-26,6.5,71,Weekday
533285,1468,2025-12-21,5.1,63,Weekend
533286,1629,2026-01-12,4.8,63,Weekday
533287,3442,2026-02-08,11.1,67,Weekend
533288,1113,2025-12-07,6.7,63,Weekend
533289,2225,2026-01-13,7.0,86,Weekday
533290,2387,2026-02-21,2.6,61,Weekend
533291,1246,2025-12-28,6.2,65,Weekend
533292,2616,2026-01-19,5.7,55,Weekday
533293,3320,2026-01-24,7.9,68,Weekend
533294,1544,2026-01-15,0.5,62,Weekday
533295,2637,2026-01-16,8.3,66,Weekday
533296,2300,2026-02-13,10.9,66,Weekday
533297,2522,2026-01-19,5.5,88,Weekday
533298,1717,2026-01-13,3.6,53,Weekday
533299,1777,2025-12-18,9.6,68,Weekday
533300,3262,2026-02-03,2.9,56,Weekday
533301,3222,2026-01-04,9.7,61,Weekend
533302,1051,2025-12-04,11.0,75,Weekday
533303,3344,2026-02-21,7.2,66,Weekend
533304,3011,2026-02-19,7.7,65,Weekday
533305,3222,2026-02-05,7.1,54,Weekday
533306,1968,2026-01-19,5.6,52,Weekday
533307,3390,2026-01-06,8.8,54,Weekday
533308,2734,2026-02-24,6.8,55,Weekday
533309,1599,2026-01-01,6.6,64,Weekday
533310,1170,2025-12-18,6.6,64,Weekday
533311,2658,2026-01-20,6.0,52,Weekday
533312,2087,2026-02-22,3.9,60,Weekend
533313,1454,2026-02-20,7.3,72,Weekday
533314,1726,2026-01-02,6.8,62,Weekday
533315,2432,2026-02-13,5.6,62,Weekday
533316,1886,2026-02-06,4.9,56,Weekday
533317,3197,2026-01-08,8.8,66,Weekday
533318,2525,2026-02-21,7.7,70,Weekend
533319,1635,2026-02-10,3.1,77,Weekday
533320,2571,2026-01-18,4.7,65,Weekend
533321,3325,2026-02-09,12.7,64,Weekday
533322,3082,2026-01-24,3.5,62,Weekend
533323,1174,2026-01-15,4.5,63,Weekday
533324,2056,2025-12-11,5.4,66,Weekday
533325,2748,2025-12-03,10.3,69,Weekday
533326,3301,2026-02-23,10.9,55,Weekday
533327,1567,2025-12-20,3.1,57,Weekend
533328,1322,2026-01-29,2.5,64,Weekday
533329,3060,2026-02-14,5.3,59,Weekend
533330,3097,2026-02-09,6.8,73,Weekday
533331,2783,2025-12-24,11.8,65,Weekday
533332,3143,2026-02-14,3.5,58,Weekend
533333,1342,2026-01-27,10.2,67,Weekday
533334,3240,2025-12-30,8.2,58,Weekday
533335,2474,2025-12-17,8.6,72,Weekday
533336,2148,2025-12-18,8.1,53,Weekday
533337,1006,2026-01-05,8.9,63,Weekday
533338,1329,2026-01-19,9.7,65,Weekday
533339,1082,2026-01-07,6.5,68,Weekday
533340,2559,2025-12-20,3.9,83,Weekend
533341,1526,2026-02-23,10.1,71,Weekday
533342,2136,2026-02-08,4.2,60,Weekend
533343,3487,2025-12-04,6.1,56,Weekday
533344,1889,2026-02-10,6.5,65,Weekday
533345,1761,2026-01-21,8.0,68,Weekday
533346,2023,2025-12-26,8.3,53,Weekday
533347,2680,2026-01-21,4.6,68,Weekday
533348,3066,2026-01-13,11.6,72,Weekday
533349,3056,2026-02-19,10.9,52,Weekday
533350,2855,2025-12-10,7.4,54,Weekday
533351,2061,2026-02-24,6.7,76,Weekday
533352,1903,2026-01-22,4.5,70,Weekday
533353,1133,2026-01-14,6.7,61,Weekday
533354,2968,2025-12-13,6.8,74,Weekend
533355,2125,2025-12-15,1.8,63,Weekday
533356,2964,2026-01-09,9.2,57,Weekday
533357,2172,2025-12-03,13.1,57,Weekday
533358,3039,2026-02-01,5.6,73,Weekend
533359,1092,2026-01-23,6.8,65,Weekday
533360,1773,2025-12-29,10.1,56,Weekday
533361,1187,2026-01-21,4.1,77,Weekday
533362,3183,2025-12-25,1.3,79,Weekday
533363,1165,2026-01-21,6.5,64,Weekday
533364,1244,2026-02-22,9.3,62,Weekend
533365,2206,2025-12-15,5.0,69,Weekday
533366,2032,2025-12-20,5.3,56,Weekend
533367,2459,2026-01-08,3.1,72,Weekday
533368,2179,2025-12-24,1.3,64,Weekday
533369,1829,2026-01-16,9.2,61,Weekday
533370,3161,2025-12-17,13.0,81,Weekday
533371,2778,2026-02-10,10.5,67,Weekday
533372,3214,2025-12-18,7.9,57,Weekday
533373,1436,2025-12-31,5.2,76,Weekday
533374,3270,2025-12-09,10.2,76,Weekday
533375,3238,2026-01-08,8.2,68,Weekday
533376,2810,2026-01-30,3.7,62,Weekday
533377,2824,2025-12-12,2.6,66,Weekday
533378,1793,2026-01-23,3.4,62,Weekday
533379,1172,2026-01-09,6.1,64,Weekday
533380,2280,2025-12-30,8.2,74,Weekday
533381,2738,2026-01-19,8.5,63,Weekday
533382,1449,2026-02-01,4.9,74,Weekend
533383,2954,2026-02-04,6.8,84,Weekday
533384,3124,2025-12-30,9.2,65,Weekday
533385,1614,2026-02-13,7.6,74,Weekday
533386,1225,2026-02-11,4.8,66,Weekday
533387,1738,2026-01-01,4.1,63,Weekday
533388,2631,2026-02-19,1.6,61,Weekday
533389,1940,2025-12-07,4.0,60,Weekend
533390,1075,2026-02-17,7.1,59,Weekday
533391,1068,2026-01-21,7.7,57,Weekday
533392,2874,2025-12-15,11.9,66,Weekday
533393,3462,2025-12-17,9.0,60,Weekday
533394,3409,2026-01-11,8.4,63,Weekend
533395,1869,2026-02-23,7.9,62,Weekday
533396,2393,2026-01-12,2.7,76,Weekday
533397,2837,2025-12-23,1.7,68,Weekday
533398,3115,2026-01-12,11.0,64,Weekday
533399,1376,2026-01-14,4.1,67,Weekday
533400,2408,2026-02-22,10.9,70,Weekend
533401,3323,2026-02-19,4.1,69,Weekday
533402,2941,2026-02-16,10.0,71,Weekday
533403,1204,2026-01-30,7.9,58,Weekday
533404,1744,2026-02-09,11.0,59,Weekday
533405,2852,2026-01-28,1.2,41,Weekday
533406,2549,2026-01-17,9.4,67,Weekend
533407,1324,2025-12-23,1.6,71,Weekday
533408,3425,2025-12-22,7.8,60,Weekday
533409,1680,2026-02-17,5.8,66,Weekday
533410,1670,2026-01-07,9.6,68,Weekday
533411,2727,2025-12-31,6.2,69,Weekday
533412,2880,2026-02-15,4.7,63,Weekend
533413,3482,2025-12-27,6.7,75,Weekend
533414,2968,2025-12-09,4.9,66,Weekday
533415,2703,2026-01-21,6.0,61,Weekday
533416,2256,2026-01-20,5.6,58,Weekday
533417,1445,2026-02-12,3.5,57,Weekday
533418,1053,2025-12-20,9.3,53,Weekend
533419,1691,2026-02-02,5.4,63,Weekday
533420,2970,2026-01-17,7.6,63,Weekend
533421,1003,2026-03-01,9.0,64,Weekend
533422,1256,2026-02-25,4.7,74,Weekday
533423,1833,2025-12-27,8.6,59,Weekend
533424,2698,2026-02-21,6.0,58,Weekend
533425,2161,2025-12-05,5.8,64,Weekday
533426,2347,2026-02-19,8.8,85,Weekday
533427,1472,2026-01-07,7.0,66,Weekday
533428,2764,2026-01-02,7.1,73,Weekday
533429,3026,2026-01-31,9.2,62,Weekend
533430,2637,2025-12-30,6.5,61,Weekday
533431,3240,2026-02-03,8.6,51,Weekday
533432,3354,2025-12-04,5.2,74,Weekday
533433,1758,2025-12-05,8.0,56,Weekday
533434,1905,2026-02-04,6.8,72,Weekday
533435,3268,2025-12-11,8.4,72,Weekday
533436,3219,2025-12-27,1.9,49,Weekend
533437,2183,2026-02-28,8.1,55,Weekend
533438,3219,2026-01-10,8.1,64,Weekend
533439,2086,2025-12-22,8.3,67,Weekday
533440,2088,2026-02-18,8.8,48,Weekday
533441,2192,2025-12-31,5.3,80,Weekday
533442,3128,2026-01-26,5.2,62,Weekday
533443,2291,2025-12-28,4.4,68,Weekend
533444,3120,2026-01-20,3.6,70,Weekday
533445,1331,2026-02-06,10.1,72,Weekday
533446,2211,2025-12-17,6.8,60,Weekday
533447,2048,2025-12-22,10.9,68,Weekday
533448,3275,2026-01-13,5.4,68,Weekday
533449,2141,2026-02-16,4.3,68,Weekday
533450,2131,2026-02-28,4.0,69,Weekend
533451,3289,2026-02-06,12.8,70,Weekday
533452,2634,2026-02-25,1.5,61,Weekday
533453,1502,2026-02-17,8.0,66,Weekday
533454,2079,2026-01-16,5.4,48,Weekday
533455,2334,2025-12-28,0.5,65,Weekend
533456,1551,2025-12-24,4.2,48,Weekday
533457,1923,2026-02-08,4.4,67,Weekend
533458,1120,2025-12-03,5.9,55,Weekday
533459,2795,2026-02-22,6.8,63,Weekend
533460,3073,2025-12-28,3.1,70,Weekend
533461,2135,2025-12-11,5.5,57,Weekday
533462,1022,2026-03-01,4.1,64,Weekend
533463,2849,2026-02-05,7.3,58,Weekday
533464,3163,2025-12-21,8.1,65,Weekend
533465,1479,2026-01-19,6.2,58,Weekday
533466,3354,2026-01-08,9.7,51,Weekday
533467,3278,2026-01-04,5.2,54,Weekend
533468,1768,2026-01-30,4.2,67,Weekday
533469,2143,2026-02-13,9.6,54,Weekday
533470,3333,2025-12-06,5.7,61,Weekend
533471,1987,2026-02-15,2.9,62,Weekend
533472,2381,2026-01-24,5.8,72,Weekend
533473,2175,2025-12-18,6.3,75,Weekday
533474,2348,2026-01-28,4.2,66,Weekday
533475,2971,2026-01-04,7.7,76,Weekend
533476,1838,2026-01-03,10.5,61,Weekend
533477,2849,2025-12-23,2.8,70,Weekday
533478,1917,2026-02-25,8.2,71,Weekday
533479,1939,2026-01-17,12.2,59,Weekend
533480,3209,2025-12-05,7.7,71,Weekday
533481,2392,2026-01-06,5.3,70,Weekday
533482,1952,2026-01-09,8.4,67,Weekday
533483,2959,2026-01-10,3.8,61,Weekend
533484,1275,2026-02-08,5.2,69,Weekend
533485,1528,2025-12-15,9.6,68,Weekday
533486,2459,2025-12-18,9.8,59,Weekday
533487,1958,2026-01-24,5.4,67,Weekend
533488,2841,2026-02-14,8.8,73,Weekend
533489,1049,2026-02-06,11.8,74,Weekday
533490,2258,2026-02-09,8.3,64,Weekday
533491,2852,2026-02-23,1.7,68,Weekday
533492,2579,2026-02-14,6.2,62,Weekend
533493,1487,2026-01-01,7.2,70,Weekday
533494,3127,2026-01-04,3.2,63,Weekend
533495,2309,2026-02-11,6.8,73,Weekday
533496,2501,2025-12-07,6.8,67,Weekend
533497,2940,2025-12-17,7.0,66,Weekday
533498,3453,2025-12-04,5.3,55,Weekday
533499,1254,2026-01-10,3.5,72,Weekend
533500,1959,2026-01-20,7.0,68,Weekday
533501,2696,2026-01-31,4.8,58,Weekend
533502,1463,2025-12-30,9.3,64,Weekday
533503,2936,2026-01-01,9.4,70,Weekday
533504,1035,2026-01-10,7.3,71,Weekend
533505,1015,2026-02-09,9.5,58,Weekday
533506,1918,2026-01-13,9.4,65,Weekday
533507,2991,2026-02-27,9.4,73,Weekday
533508,2912,2025-12-15,7.5,61,Weekday
533509,2613,2026-01-01,3.5,79,Weekday
533510,1822,2025-12-27,8.7,52,Weekend
533511,3120,2026-02-11,8.9,51,Weekday
533512,2966,2025-12-25,5.0,60,Weekday
533513,2881,2026-02-04,6.6,55,Weekday
533514,1739,2025-12-11,12.6,67,Weekday
533515,1757,2026-01-28,9.8,53,Weekday
533516,1905,2026-02-02,9.4,80,Weekday
533517,1797,2025-12-09,7.9,84,Weekday
533518,3033,2026-01-22,2.0,49,Weekday
533519,2586,2025-12-20,8.1,71,Weekend
533520,2777,2026-02-15,3.8,80,Weekend
533521,2420,2026-02-18,6.2,79,Weekday
533522,3434,2026-01-11,9.3,84,Weekend
533523,2391,2026-01-16,11.4,68,Weekday
533524,1457,2025-12-12,0.5,69,Weekday
533525,3469,2026-01-15,9.8,78,Weekday
533526,3279,2026-01-23,3.5,74,Weekday
533527,2367,2025-12-18,1.4,77,Weekday
533528,2397,2025-12-29,3.7,69,Weekday
533529,2460,2025-12-15,8.1,66,Weekday
533530,1154,2025-12-25,6.6,66,Weekday
533531,2115,2026-01-14,5.9,56,Weekday
533532,2369,2026-02-24,7.9,72,Weekday
533533,2114,2026-01-08,4.1,63,Weekday
533534,1699,2025-12-24,7.2,50,Weekday
533535,1104,2026-02-10,6.7,64,Weekday
533536,1595,2026-01-18,10.2,74,Weekend
533537,2013,2026-01-25,9.0,52,Weekend
533538,1539,2026-02-28,5.8,49,Weekend
533539,1011,2026-01-02,8.7,73,Weekday
533540,2943,2026-02-08,9.5,63,Weekend
533541,1363,2025-12-09,5.9,72,Weekday
533542,1661,2025-12-22,11.6,69,Weekday
533543,2341,2025-12-29,11.7,57,Weekday
533544,1537,2026-02-06,5.1,51,Weekday
533545,1313,2026-01-06,6.5,70,Weekday
533546,2478,2026-01-18,9.5,64,Weekend
533547,2422,2025-12-26,8.6,71,Weekday
533548,2775,2026-01-02,8.9,60,Weekday
533549,2245,2026-02-24,8.5,58,Weekday
533550,1579,2025-12-26,8.6,53,Weekday
533551,1261,2026-02-07,6.2,62,Weekend
533552,1495,2026-02-23,8.5,77,Weekday
533553,1129,2026-02-20,8.5,56,Weekday
533554,2182,2026-01-12,6.0,62,Weekday
533555,1791,2026-02-05,2.7,72,Weekday
533556,2838,2025-12-18,6.6,70,Weekday
533557,2566,2025-12-14,3.9,60,Weekend
533558,3136,2026-01-14,5.1,57,Weekday
533559,1967,2026-02-16,6.6,55,Weekday
533560,2355,2026-02-03,4.9,59,Weekday
533561,1629,2026-01-04,7.6,54,Weekend
533562,1505,2026-02-07,2.5,79,Weekend
533563,1206,2026-01-21,11.3,71,Weekday
533564,2854,2026-01-26,0.5,57,Weekday
533565,2269,2025-12-16,3.0,54,Weekday
533566,2482,2026-01-26,5.8,81,Weekday
533567,2168,2025-12-06,1.2,65,Weekend
533568,2660,2026-01-25,2.9,83,Weekend
533569,1883,2025-12-11,11.7,55,Weekday
533570,1950,2026-02-24,7.1,63,Weekday
533571,1284,2026-01-28,3.2,73,Weekday
533572,1718,2025-12-25,5.3,60,Weekday
533573,1501,2025-12-22,7.4,69,Weekday
533574,1257,2026-01-04,1.5,60,Weekend
533575,3039,2026-01-11,0.5,62,Weekend
533576,1809,2026-02-19,8.3,63,Weekday
533577,3099,2025-12-28,5.7,59,Weekend
533578,2922,2026-02-25,6.5,61,Weekday
533579,2239,2026-02-02,6.2,66,Weekday
533580,2128,2026-02-03,7.9,68,Weekday
533581,1521,2026-02-07,6.0,56,Weekend
533582,1968,2026-01-23,6.8,67,Weekday
533583,2777,2026-01-29,5.5,66,Weekday
533584,2000,2025-12-30,8.2,62,Weekday
533585,1887,2025-12-11,6.1,66,Weekday
533586,1744,2026-02-01,7.2,70,Weekend
533587,2067,2026-01-21,10.8,68,Weekday
533588,2704,2025-12-30,10.5,69,Weekday
533589,1210,2025-12-29,4.3,57,Weekday
533590,3323,2026-02-04,6.0,67,Weekday
533591,2130,2026-01-27,8.9,62,Weekday
533592,2956,2026-01-27,10.8,66,Weekday
533593,2702,2026-02-05,4.1,63,Weekday
533594,3252,2025-12-05,11.1,65,Weekday
533595,1118,2025-12-10,9.2,58,Weekday
533596,1485,2025-12-05,4.3,76,Weekday
533597,3156,2026-01-10,7.7,56,Weekend
533598,2031,2025-12-30,7.6,56,Weekday
533599,1511,2026-01-02,4.6,52,Weekday
533600,2066,2026-01-15,8.5,50,Weekday
533601,2832,2025-12-21,6.0,66,Weekend
533602,1131,2025-12-30,4.2,62,Weekday
533603,2923,2026-02-20,10.1,66,Weekday
533604,2815,2025-12-21,3.9,67,Weekend
533605,3441,2026-01-02,5.2,46,Weekday
533606,1197,2026-02-25,11.9,72,Weekday
533607,1219,2025-12-30,4.9,61,Weekday
533608,1867,2026-01-13,12.0,82,Weekday
533609,3141,2026-02-26,9.3,62,Weekday
533610,2315,2025-12-07,5.0,60,Weekend
533611,3200,2025-12-16,8.8,59,Weekday
533612,1766,2026-02-19,10.6,56,Weekday
533613,2445,2025-12-09,11.4,65,Weekday
533614,2181,2025-12-24,8.7,53,Weekday
533615,1256,2025-12-16,7.5,70,Weekday
533616,2969,2026-01-03,6.8,79,Weekend
533617,3492,2026-02-14,6.8,67,Weekend
533618,2955,2026-01-27,12.0,63,Weekday
533619,2667,2026-02-28,3.7,60,Weekend
533620,3218,2026-01-10,9.7,66,Weekend
533621,3317,2026-02-18,3.7,71,Weekday
533622,2638,2025-12-10,10.1,62,Weekday
533623,1636,2026-01-03,6.9,73,Weekend
533624,3114,2026-02-16,6.6,63,Weekday
533625,1007,2025-12-26,7.8,43,Weekday
533626,2579,2026-01-22,10.7,71,Weekday
533627,1134,2026-03-01,9.7,65,Weekend
533628,1829,2025-12-28,8.0,67,Weekend
533629,1024,2026-01-23,5.3,72,Weekday
533630,3009,2026-01-19,5.0,77,Weekday
533631,1373,2026-02-01,7.6,63,Weekend
533632,3243,2026-02-14,4.6,69,Weekend
533633,3449,2026-01-07,6.2,62,Weekday
533634,3169,2025-12-10,2.5,65,Weekday
533635,1771,2026-01-23,7.4,62,Weekday
533636,2936,2026-03-01,6.8,74,Weekend
533637,1558,2026-01-26,4.8,71,Weekday
533638,2232,2026-02-06,4.2,41,Weekday
533639,2624,2026-02-22,6.2,78,Weekend
533640,1953,2026-01-05,6.2,76,Weekday
533641,2538,2026-02-04,9.2,74,Weekday
533642,1907,2026-02-13,7.6,65,Weekday
533643,2680,2026-01-17,5.6,62,Weekend
533644,2909,2026-02-27,9.0,62,Weekday
533645,2557,2026-01-07,3.3,72,Weekday
533646,2062,2026-02-14,7.0,56,Weekend
533647,2830,2026-01-05,7.0,68,Weekday
533648,1618,2026-01-03,9.7,61,Weekend
533649,2807,2026-01-11,9.4,77,Weekend
533650,2909,2026-01-11,6.9,51,Weekend
533651,1205,2026-01-20,6.6,68,Weekday
533652,1582,2026-01-10,7.9,65,Weekend
533653,2704,2025-12-12,4.8,61,Weekday
533654,1696,2026-02-04,4.4,58,Weekday
533655,3459,2026-01-11,7.3,61,Weekend
533656,1207,2026-01-25,11.4,57,Weekend
533657,1404,2026-02-06,6.5,54,Weekday
